COLREG_Type,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
Meeting,259739000,12/2/17 19:47:16,33.79935833,-119.2251767,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:47:36,33.79936833,-119.2256383,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:48:00,33.79937833,-119.2261017,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:48:20,33.79938833,-119.2265633,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:48:40,33.79939667,-119.2270267,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:49:00,33.79940667,-119.2274883,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:50:16,33.79941667,-119.2279517,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:50:36,33.79942667,-119.2284133,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:51:00,33.79943667,-119.2288767,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:51:20,33.79944667,-119.2293383,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:51:40,33.79945667,-119.2298017,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:52:00,33.79946667,-119.2302633,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:53:16,33.79947667,-119.2307267,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:53:36,33.79948500,-119.2311883,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:54:00,33.79949500,-119.2316517,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:54:20,33.79950500,-119.2321133,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:54:40,33.79951500,-119.2325767,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:55:00,33.79952500,-119.2330383,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:56:16,33.79953500,-119.2335017,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:56:36,33.79954500,-119.2339650,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:57:00,33.79955500,-119.2344267,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:57:20,33.79956500,-119.2348900,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:57:40,33.79957333,-119.2353517,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:58:00,33.79958333,-119.2358150,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:59:16,33.79959333,-119.2362767,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 19:59:36,33.79960333,-119.2367400,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:00:00,33.79961333,-119.2372017,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:00:20,33.79962333,-119.2376650,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:00:40,33.79963333,-119.2381267,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:01:00,33.79964333,-119.2385900,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:02:16,33.79965333,-119.2390517,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:02:36,33.79966333,-119.2395150,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:03:00,33.79967167,-119.2399767,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:03:20,33.79968167,-119.2404400,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:03:40,33.79969167,-119.2409017,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:04:00,33.79970167,-119.2413650,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:05:16,33.79971167,-119.2418283,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:05:36,33.79972167,-119.2422900,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:06:00,33.79973167,-119.2427533,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:06:20,33.79974167,-119.2432150,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:06:40,33.79975167,-119.2436783,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:07:00,33.79976000,-119.2441400,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:08:16,33.79977000,-119.2446033,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:08:36,33.79978000,-119.2450650,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:09:00,33.79979000,-119.2455283,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:09:20,33.79980000,-119.2459900,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:09:40,33.79981000,-119.2464533,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:10:00,33.79982000,-119.2469150,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:11:16,33.79983000,-119.2473783,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:11:36,33.79984000,-119.2478400,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:12:00,33.79984833,-119.2483033,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:12:20,33.79985833,-119.2487650,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:12:40,33.79986833,-119.2492283,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:13:00,33.79987833,-119.2496917,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:14:16,33.79988833,-119.2501533,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:14:36,33.79989833,-119.2506167,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:15:00,33.79990833,-119.2510783,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:15:20,33.79991833,-119.2515417,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:15:40,33.79992833,-119.2520033,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:16:00,33.79993667,-119.2524667,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:17:16,33.79994667,-119.2529283,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:17:36,33.79995667,-119.2533917,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:18:00,33.79996667,-119.2538533,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:18:20,33.79997667,-119.2543167,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:18:40,33.79998667,-119.2547783,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:19:00,33.79999667,-119.2552417,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:20:16,33.80000667,-119.2557033,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:20:36,33.80001667,-119.2561667,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:21:00,33.80002500,-119.2566283,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:21:20,33.80003500,-119.2570917,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:21:40,33.80004500,-119.2575533,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:22:00,33.80005500,-119.2580167,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:23:16,33.80006500,-119.2584800,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:23:36,33.80007500,-119.2589417,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:08,33.80009167,-119.2597233,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:14,33.80009333,-119.2598767,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:22,33.80009167,-119.2600317,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:28,33.80008667,-119.2601850,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:34,33.80007833,-119.2603400,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:42,33.80006833,-119.2604933,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:48,33.80005333,-119.2606467,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:24:54,33.80003500,-119.2608000,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:25:02,33.80001333,-119.2609533,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:26:18,33.79994833,-119.2614100,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:26:38,33.79988500,-119.2618683,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:27:02,33.79982000,-119.2623267,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:27:22,33.79975500,-119.2627850,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:27:42,33.79969000,-119.2632433,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:28:02,33.79962500,-119.2637017,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:29:18,33.79956167,-119.2641600,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:29:38,33.79949667,-119.2646183,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:30:02,33.79943167,-119.2650750,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:30:22,33.79936667,-119.2655333,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:30:42,33.79930333,-119.2659917,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:31:02,33.79923833,-119.2664500,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:32:18,33.79917333,-119.2669083,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:32:38,33.79910833,-119.2673667,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:33:02,33.79904500,-119.2678250,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:33:22,33.79898000,-119.2682833,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:33:42,33.79891500,-119.2687400,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:34:02,33.79885000,-119.2691983,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:35:18,33.79878667,-119.2696567,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:35:38,33.79872167,-119.2701150,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:36:02,33.79865667,-119.2705733,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:36:22,33.79859167,-119.2710317,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:36:42,33.79852833,-119.2714900,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:37:02,33.79846333,-119.2719467,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:38:18,33.79839833,-119.2724050,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:38:38,33.79833333,-119.2728633,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:39:02,33.79827000,-119.2733217,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:39:22,33.79820500,-119.2737800,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:39:42,33.79814000,-119.2742383,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:40:02,33.79807500,-119.2746967,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:41:18,33.79801000,-119.2751550,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:41:38,33.79794667,-119.2756117,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:42:02,33.79788167,-119.2760700,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:42:22,33.79781667,-119.2765283,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:42:42,33.79775167,-119.2769867,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:43:02,33.79768833,-119.2774450,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:44:18,33.79762333,-119.2779033,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:44:38,33.79755833,-119.2783617,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:45:02,33.79749333,-119.2788200,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:45:22,33.79743000,-119.2792767,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:45:42,33.79736500,-119.2797350,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:46:02,33.79730000,-119.2801933,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:47:18,33.79723500,-119.2806517,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:47:38,33.79717167,-119.2811100,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:48:02,33.79710667,-119.2815683,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:48:22,33.79704167,-119.2820267,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:48:42,33.79697667,-119.2824850,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:49:02,33.79691333,-119.2829417,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:50:18,33.79684833,-119.2834000,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:50:38,33.79678333,-119.2838583,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:51:02,33.79671833,-119.2843167,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:51:22,33.79665333,-119.2847750,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:51:42,33.79659000,-119.2852333,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:52:02,33.79652500,-119.2856917,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:53:18,33.79646000,-119.2861483,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:53:38,33.79639500,-119.2866067,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:54:02,33.79633167,-119.2870650,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:54:22,33.79626667,-119.2875233,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:54:42,33.79620167,-119.2879817,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:55:02,33.79613667,-119.2884400,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:56:18,33.79607333,-119.2888983,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:56:38,33.79600833,-119.2893567,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:57:02,33.79594333,-119.2898133,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:57:22,33.79587833,-119.2902717,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:57:42,33.79581500,-119.2907300,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:58:02,33.79575000,-119.2911883,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:59:18,33.79568500,-119.2916467,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 20:59:38,33.79562000,-119.2921050,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:00:02,33.79555667,-119.2925633,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:00:22,33.79549167,-119.2930217,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:00:42,33.79542667,-119.2934783,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:01:02,33.79536167,-119.2939367,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:02:18,33.79529833,-119.2943950,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:02:38,33.79523333,-119.2948533,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:03:02,33.79516833,-119.2953117,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:03:22,33.79510333,-119.2957700,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:03:42,33.79503833,-119.2962283,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
Meeting,259739000,12/2/17 21:04:02,33.79497500,-119.2966867,0,0,0, HOEGH OSLO, IMO9382396, LAEK7,1004, under way using engine,179.9,32.2,9.6,90
